population,population_density,vulnerable_population,sos_count,medical_emergency_count,injured_people,food_supply_days_remaining,water_supply_days_remaining,medicine_supply_days_remaining,shelter_demand,distance_to_nearest_hospital_km,distance_to_nearest_warehouse_km,accessibility_score,accessibility_risk,rainfall_mm,flood_risk,landslide_risk,weather_severity,road_blockage,connectivity,disaster_severity,request_age_hours,priority_score,priority_level
36143,608.0686837198382,6434,232,15,74,6,7,8,5387,85.29059355276237,106.13683253984206,19,81,375.19682669074626,6,9,9,9,8,7,39.62664398319702,32.83594502332072,LOW
31824,886.5843034473486,9075,196,53,59,1,9,6,686,148.03003268001888,85.74185368731295,74,26,93.08328015554861,3,3,1,2,0,7,23.361526653567342,20.712619191729168,LOW
38860,4451.014264205103,2407,95,55,70,9,12,10,1793,111.18213227672594,32.72978350805336,100,0,13.91399234349362,0,0,1,0,10,2,59.83396781296371,13.152971060789671,LOW
18324,594.1659767317972,2529,0,0,0,13,14,14,0,117.65722631691557,89.17464613097367,56,44,317.24427001128834,3,5,7,5,5,0,53.878052859252975,0.0,LOW
45860,8180.507556922516,12113,29,8,14,9,11,5,7422,131.50710818713276,23.82485148552915,53,47,238.35345506760396,4,5,4,5,5,5,55.656908079424795,12.12128808691575,LOW
9427,96.24916703016979,1404,3,0,1,11,10,14,22,36.26776559524813,28.76611976576274,66,34,205.56847716057626,2,4,4,4,7,1,10.41535817808979,0.0,LOW
28644,296.07430241031386,2858,15,4,6,14,12,11,535,17.151603068783814,89.02414125721604,97,3,13.73735374128735,1,0,0,0,4,1,29.002328948689385,2.571016395778134,LOW
31510,740.7189178439783,4921,87,3,11,12,10,7,261,75.01969330679681,68.02248157400811,61,39,261.29250752273805,4,5,5,3,8,2,38.92064586516902,11.4824273834219,LOW
22943,309.22472564069824,3358,192,27,49,10,8,5,27,79.5417008647946,185.85342191382244,66,34,68.64934075382591,3,3,1,4,8,7,9.413044758960407,22.686247206722747,LOW
14937,394.6202577779207,4165,45,11,20,11,14,10,1434,125.23135809273806,81.38410302225141,56,44,372.47867208187813,6,6,8,2,1,2,26.856546386426892,6.735246827912905,LOW
44798,651.5707854914548,10773,405,4,5,7,4,8,13387,69.34861899593868,153.99304319369904,46,54,274.29078043027283,8,6,5,3,4,6,6.751425352616051,34.23288731433954,LOW
40278,494.112469898704,7100,623,202,217,6,4,3,10068,87.77368870392534,110.74703000958611,38,62,282.8135552135346,8,6,6,5,6,9,69.05714775015754,100.0,CRITICAL
11707,123.30706461739638,3478,85,13,51,4,4,6,1258,81.42528608445146,143.77627704204374,49,51,93.03210904451218,4,5,2,6,1,9,54.21532806468573,21.159616773673523,LOW
26037,605.2277872543133,4330,157,9,20,5,5,3,9488,10.539403644821704,59.42203677292584,27,73,352.30153522268733,7,8,9,7,6,8,44.88349065041047,22.847744571959403,LOW
36257,456.5607546046371,2340,426,9,22,8,6,8,11713,94.20616000655252,188.96194483928252,36,64,215.0930283132804,6,6,6,7,8,7,15.147234997176746,41.893778554669595,MEDIUM
12540,414.36460240867507,1449,0,0,0,12,14,14,0,125.06627643726658,110.71681441374055,55,45,342.8336711256922,4,7,7,3,7,0,24.39011175818942,7.374417722849727,LOW
42486,428.79821634497625,6756,248,78,122,8,10,9,6938,27.837579470991553,167.95157354419743,78,22,108.3789899329104,3,3,4,1,9,6,10.830670486805229,27.31384964266261,LOW
23112,3103.0683164080733,2062,65,8,9,10,10,8,517,91.17810141935638,79.35868176046156,25,75,302.1846852392984,7,6,10,9,8,6,38.832553327711814,14.1522580205457,LOW
28941,464.27994133619217,8302,372,129,239,10,5,7,895,91.07352894473009,29.04015631959966,40,60,229.826761464019,6,6,5,6,3,7,59.16689326985161,62.96960136247861,HIGH
6971,103.04041161195207,1684,54,21,28,2,7,9,2812,28.806819788172017,138.00521306696126,65,35,19.367722324232652,6,3,0,2,7,9,1.8611113008215312,9.887734767958197,LOW
36131,513.484617376437,4229,72,8,19,9,13,9,6328,22.902218190956724,11.474333184110652,82,18,162.13692950931477,3,3,2,0,8,4,7.886569883360166,3.582560932224154,LOW
43961,2674.5441052597703,8691,559,156,168,4,6,5,8593,147.10753173159029,100.30566554744658,59,41,73.56418604938595,6,5,1,2,9,9,16.89850883678961,63.71952550136518,HIGH
27023,286.9892253308687,6225,122,8,15,6,6,8,3547,62.08927959969044,46.632361506627255,45,55,143.66943515150243,7,6,2,4,1,8,51.555772135874776,23.338308791172693,LOW
31848,1433.792993885839,9086,482,271,322,3,6,7,8205,37.97615066491175,129.2013458427188,62,38,153.34065370608897,5,5,3,2,9,8,64.41955847200833,85.28705819901306,CRITICAL
1677,26.13713962335966,453,9,1,3,6,7,6,473,29.842058945884368,196.08977589619192,44,56,189.97134121135392,6,6,5,5,2,7,54.340382079376155,8.351568822767323,LOW
5260,201.11471450046758,940,35,11,15,5,8,12,962,101.80224846956908,98.23655220092273,46,54,240.11617709138525,5,5,4,6,0,5,38.03374983721897,5.878075168225769,LOW
33279,973.4812117403699,8108,125,46,88,8,6,9,5121,93.36956811245543,165.32466873987667,54,46,228.3910609992797,5,5,5,4,0,5,8.01553403417034,24.73058304498669,LOW
22136,388.9406923503643,4217,0,0,0,14,13,11,0,98.31505783317553,106.478995520713,100,0,15.596561881998028,0,0,0,0,9,0,54.476377766488824,1.5728395590385607,LOW
16853,377.5874015632592,3171,152,4,8,6,6,9,1105,17.76087398916058,104.20960590976458,50,50,300.2756873954887,5,5,9,5,5,5,8.05324143673242,8.53087111867347,LOW
12056,596.1991190679148,948,57,4,7,10,9,8,1309,134.56251460727336,186.7804637039678,44,56,379.6735537891073,4,8,8,5,0,3,25.35982463889158,11.418515472746886,LOW
28098,1322.9462432077905,2290,144,0,3,12,12,8,3382,61.443627537312004,179.09351506186948,88,12,139.47251559398666,2,2,2,0,4,3,22.5213930721528,11.81349124989972,LOW
12063,269.7224334940039,2200,3,0,1,13,14,12,70,50.4385639324019,159.30208838571514,80,20,71.89876053530342,2,2,1,2,5,1,26.18447763249987,7.416351678017453,LOW
47319,614.9966467450979,5546,878,254,445,4,5,4,4431,72.04240985092218,66.28859313018899,33,67,216.0006252461541,7,6,4,7,8,10,24.06132660314959,100.0,CRITICAL
44290,490.44011922708046,2447,170,13,28,13,11,10,4520,61.559579533406094,113.5515989875487,42,58,281.96517129765766,5,5,8,7,5,3,55.49634974524478,23.860732134114098,LOW
8734,672.2532334489481,2015,61,3,7,8,10,9,679,130.21866545517616,52.54047432808015,39,61,271.56195781106527,6,5,5,7,3,4,12.778246978262887,6.394928461643476,LOW
26019,614.4545785949135,1512,145,9,16,10,8,6,2931,139.74284140369434,94.34417262884256,71,29,244.8438310003433,3,4,5,2,0,4,60.977992582676144,11.66889583738083,LOW
27466,1891.1642670958668,5460,53,12,40,11,10,8,3377,49.0007163851929,102.00048249436021,81,19,58.49290085128342,3,2,2,1,5,4,61.86560769465822,12.449843878986268,LOW
16673,2535.3217396208097,3081,62,11,34,2,10,8,1941,130.27069208169343,168.01160763217288,44,56,334.72995776119933,7,5,7,5,6,3,35.60119633182383,12.607001639654358,LOW
27487,405.03497746430565,8031,0,0,0,14,14,14,0,118.32085378229473,180.24538941174868,80,20,170.24862496752613,2,2,5,2,4,0,8.089635516981902,2.908039968639404,LOW
13678,219.78799991418532,2339,175,14,45,5,4,6,1724,139.96711248999046,88.7778118553308,62,38,88.587433212748,3,3,1,5,5,9,41.64161758961842,23.91224820211674,LOW
39838,1944.5676851284898,2625,244,61,84,11,7,6,7547,40.63379526695373,13.36384456391507,74,26,34.506456425238596,3,3,0,2,9,7,59.196593083640984,37.06538742248411,MEDIUM
25096,922.2327612218994,4716,19,0,1,9,13,9,309,88.65907676754196,173.73702955997737,78,22,166.68764598921962,3,3,3,1,7,2,21.197356624541147,2.2830659097259165,LOW
33674,4643.257228743555,8764,66,50,52,13,14,14,1417,44.808964787364474,43.112948915258535,55,45,247.18921873892293,3,4,5,6,0,1,60.39894083004894,16.079316331686705,LOW
42474,503.72400126998673,12708,615,93,371,4,2,0,14363,124.49370112023426,128.15757313917476,29,71,266.1510836606031,7,6,7,8,7,8,48.89969796909949,100.0,CRITICAL
4931,50.524815312295665,777,53,22,26,9,10,8,443,5.772007632804318,14.744471082484926,19,81,385.0947645589027,8,7,9,9,10,6,71.08812051311274,15.850127350058042,LOW
28264,1581.7641800885785,3676,361,100,169,9,4,3,1815,86.89877861852743,85.90623029950721,76,24,61.25923346550297,3,5,2,0,1,8,59.46686248943959,50.23708286804694,MEDIUM
22127,819.8177426515996,6121,31,2,12,14,13,13,77,54.18449753442811,197.33245740191646,50,50,394.3094660790208,4,6,10,5,1,1,14.907283182648408,3.479242675114106,LOW
39810,454.9771234553007,3893,428,36,88,3,8,7,9155,51.78913752628394,29.13178420972259,37,63,261.8703522288912,6,7,7,6,7,8,32.60379026193687,58.36038510980716,MEDIUM
9406,101.12449578601432,1917,25,2,4,3,5,1,386,98.51141696041296,90.50169887993204,30,70,181.6916230828806,7,7,3,7,1,9,7.900855233386488,11.740627404610173,LOW
37414,833.9314038308637,5665,542,107,238,9,10,6,10185,128.4652451505291,68.35849053609091,35,65,355.27769033926376,7,8,7,5,7,8,5.481445527145534,69.15648442663634,HIGH
45314,4619.571513802773,2731,803,22,45,8,0,5,15364,93.33333175203231,181.9667434437702,13,87,277.79189678135714,10,7,7,9,4,10,50.9828782222888,89.35654460471005,CRITICAL
45879,5247.977968319318,6277,558,30,33,6,6,5,11267,128.71008190377478,175.1746205023975,60,40,139.48688594280608,3,5,3,4,8,8,65.77462404134175,56.380898242739654,MEDIUM
13576,228.0713294249548,1578,227,49,101,2,2,3,5355,43.366581222749346,55.162764458183474,19,81,353.6342786305847,7,8,9,9,8,9,70.1106494422805,42.83424657085205,MEDIUM
49792,1176.4195728204206,11030,515,202,378,6,2,4,8475,80.32776894092227,25.42567953958192,35,65,266.64618272781394,8,7,6,5,7,9,19.838344327363952,85.9259041120272,CRITICAL
38150,4940.442339598463,10956,108,63,78,8,12,10,5163,70.32779816472602,129.15629487161232,50,50,279.5349423176878,5,5,6,5,8,3,14.926650942941777,15.959384033666138,LOW
47381,784.3370661362113,5544,826,5,7,4,4,4,787,6.688510427948952,73.91005525790484,16,84,358.5559552344105,8,8,9,9,6,9,40.55572192487795,90.69418407402155,CRITICAL
46913,7723.9052810623325,11862,92,1,7,8,11,9,528,85.73776075540732,137.696034215152,88,12,179.3664831876221,3,1,2,0,7,2,14.861495225231295,0.5631440667037673,LOW
6512,81.6036664059503,415,42,14,19,10,5,8,671,100.92102700119536,16.10275365288475,46,54,262.76164238390265,6,4,6,6,5,5,21.65735693987763,12.26218415540895,LOW
7651,224.29637060930622,1411,12,4,8,12,12,13,454,90.82758864076516,35.34585468372299,54,46,297.87560865511216,4,6,7,4,8,2,60.36168260060882,15.853646153301767,LOW
28711,3253.5516498801917,1941,375,87,286,5,4,2,464,111.76058532359612,140.41072422680224,37,63,181.5760232523126,7,6,4,6,1,10,58.44809423808449,64.84121445729564,HIGH
27617,453.5298133734506,7829,324,91,223,4,8,10,6268,87.84423162569618,50.35042450747458,65,35,33.38084629511737,1,4,0,5,2,8,64.4977391627533,47.3063705836533,MEDIUM
36878,862.037945332915,8909,94,11,50,10,13,10,1133,14.678786953359753,172.9416583948563,52,48,308.5759076377443,4,4,6,6,1,2,34.98041131738518,18.80407665449381,LOW
43152,442.534510179812,9255,46,3,7,14,13,9,1914,21.884600992283158,21.132268664925732,100,0,19.126541097344727,0,0,0,0,5,1,40.83212995908267,5.512131028248336,LOW
7394,130.40823594685293,1892,34,0,1,5,4,5,1380,91.4888137438731,50.941576729259175,36,64,287.1657606890953,9,7,7,4,2,7,55.59714983363304,15.382447574436211,LOW
13967,448.41160168898443,2959,92,1,3,11,5,12,2052,44.87198283617783,199.72644721216304,30,70,364.3500834098212,6,8,10,7,10,5,17.607485618051328,13.086101952288297,LOW
31510,435.2408800524645,9208,402,130,196,8,5,4,10428,16.548543710041045,92.2844594914906,49,51,138.7875993480074,5,4,2,6,0,7,59.351191776708575,60.796337509485646,HIGH
49757,1615.920360774097,11368,33,0,0,6,7,9,11406,67.29239780003928,143.56347607348226,52,48,40.82471405513073,4,4,0,6,3,6,1.7553598077702945,6.086437837564512,LOW
43141,474.5822087534173,12129,30,11,17,14,10,11,1890,85.37677672213003,44.7059792828326,91,9,93.14559591633645,2,1,3,0,4,2,57.532682050045665,11.928031349086332,LOW
12789,315.0109617747186,2292,29,11,16,7,8,4,2134,52.66816831069295,125.87505964725217,50,50,224.91262565015697,6,4,6,5,10,7,55.97741827145425,13.220761104170995,LOW
45476,794.513899154782,3604,758,42,48,3,2,6,13259,109.4628868227378,147.9601529901895,3,97,377.06389724243456,10,9,8,10,3,9,22.07726641374541,89.37273293646389,CRITICAL
44096,4497.551938412375,8027,0,0,0,13,14,13,0,98.34673817468047,69.750560814637,79,21,204.9130919544467,1,2,5,3,5,0,52.54573360851851,0.0,LOW
23671,520.4531696883686,1934,0,0,0,13,14,14,0,53.25866235829243,167.49045127541677,94,6,45.094915278678506,2,0,1,0,2,0,15.800543412658255,3.9243818929106893,LOW
35405,421.114425029094,7014,384,89,277,3,3,5,4958,114.45651669174129,124.64933990973383,46,54,251.1132694865352,8,6,6,3,9,9,41.7006335922523,60.948252094743246,HIGH
21329,261.58793044535685,3639,145,41,104,4,7,9,5810,99.06078116729014,83.93337182685573,51,49,293.13797471517654,5,6,6,4,5,7,50.59195440651774,16.699915512662976,LOW
34554,1313.3278021726937,7105,443,41,69,8,1,5,3556,97.4295799140958,115.95205473520012,72,28,157.3134679971164,5,3,3,1,9,8,51.60097009178338,47.797855078061964,MEDIUM
48978,1849.79617684025,2571,178,26,54,4,3,7,2881,85.24701661412486,119.58456101282562,45,55,288.6056257381658,5,8,6,4,0,9,70.77986215409872,33.45725895157485,LOW
44639,540.1359745756168,4406,184,5,19,7,7,9,2444,6.651501872840155,41.45170561183454,56,44,129.9291260556759,4,4,3,5,5,5,13.513404821964961,23.590998258837164,LOW
49213,526.9743338584256,8505,194,51,120,8,11,11,6682,105.99354160414892,86.51915027472357,44,56,315.63606063856537,6,6,7,5,7,4,34.87710196567488,29.541197994881387,LOW
30234,2150.464591820837,8696,20,7,8,13,11,14,928,59.52605971082769,75.2518117237037,80,20,136.4288638280276,1,3,3,2,9,1,63.42747491309994,7.764905199291022,LOW
7552,158.13861884821017,1101,60,21,44,4,2,1,2599,141.67840797300505,86.17151729003395,29,71,102.44283664025038,7,6,1,8,7,10,40.64815133400506,90.0,CRITICAL
4154,112.09408109171467,648,8,0,1,4,2,8,534,123.60779180619478,154.611011812199,43,57,351.67256235663,8,7,7,3,0,8,63.161815317822445,7.688750388958267,LOW
23986,273.4525420420154,5484,57,6,31,8,13,10,5401,90.21569808204028,101.6822974186678,28,72,219.38936847015847,7,5,8,9,6,5,31.5352025835448,11.826520900483583,LOW
19243,1487.684423566109,3866,99,60,78,4,8,6,3042,41.566387363794064,188.66006911546023,48,52,114.0625154966739,3,5,3,7,9,7,57.36762661059118,25.78751184948667,LOW
48868,1950.276136445486,6095,630,177,335,5,5,4,10041,34.53902202526166,65.79851853810288,26,74,374.03475585882694,9,9,10,5,9,8,62.708524879467525,100.0,CRITICAL
24989,326.71982677083565,3815,89,1,4,6,5,9,9483,54.355801463244624,88.98367987413651,23,77,276.3404701864197,7,8,5,8,3,8,61.02041493430879,18.70224659778009,LOW
9136,925.3598755322622,954,48,21,22,10,7,7,3131,74.10235181910268,159.52179399101786,58,42,88.28015986222688,3,3,3,6,5,7,62.80260068583849,17.70783752876129,LOW
6941,134.01978348079166,2023,13,0,1,5,8,3,2066,47.92949895564733,113.74467273094255,49,51,245.85694183711223,7,6,5,3,5,9,16.198160807417196,7.906126343745567,LOW
25111,534.2746826483022,2075,203,3,4,9,6,3,8303,79.66477683191,113.93534782064508,35,65,348.1435325156098,8,7,9,5,4,7,31.887365338994382,35.353273728904455,MEDIUM
42935,1167.7238144675346,6137,108,27,28,14,11,11,2324,28.97871169941196,20.13463097098487,56,44,278.46125701602296,4,4,7,5,9,2,12.98188878067987,14.795293617352993,LOW
12649,297.7330254234518,714,44,4,9,13,12,14,388,146.7683578596975,85.73393591650661,73,27,97.90366030405218,2,3,3,3,8,2,13.408694187147615,0.0,LOW
35066,633.596678821136,3697,58,27,36,11,13,13,552,20.64906046992411,61.43940916012917,60,40,259.53933147780594,4,4,6,4,10,1,35.37965251136177,14.428839356082754,LOW
42868,2108.618439329846,10507,0,0,0,14,12,14,0,140.13190024988396,199.87367333791192,64,36,247.66374908808032,4,4,5,3,9,0,69.14627446171171,4.308748131270952,LOW
22175,373.6964328567285,2224,23,9,13,10,11,10,2012,137.46881165339076,68.58746342013896,60,40,328.33746543147544,4,4,8,4,7,3,42.8216584005296,10.863185169207531,LOW
5995,73.5437798412835,419,2,0,0,11,14,9,131,81.1772698638272,178.05434161083406,97,3,71.25303879867992,0,1,2,0,5,1,61.549924405754,15.898207005991177,LOW
43168,559.0602707520007,7278,83,0,0,13,10,14,1907,110.11198941623223,138.48440965769072,82,18,279.853866800544,3,3,6,0,3,1,67.50865560837546,12.49168277717183,LOW
14173,722.3570520775131,743,195,2,4,5,1,1,3023,68.22700320602523,74.77411774649718,74,26,10.94827685348081,4,2,0,2,3,10,6.690138158781099,27.461588556214224,LOW
11630,606.4019056105933,827,21,0,3,4,4,2,1589,96.35501374365354,113.2715318910835,33,67,278.47012025430706,9,8,5,4,8,10,12.087575297837681,14.90421355558874,LOW
23168,760.1906595716907,5836,33,5,9,8,8,8,36,54.38351092606221,169.70181719034682,47,53,384.1749215754228,5,6,8,5,3,4,21.295187282731025,9.556669560875259,LOW
15722,400.0295251162162,3818,48,14,23,11,14,10,2288,48.668057868889576,177.83997662587325,94,6,69.75530649984698,1,1,2,0,6,3,44.599560361497495,5.919729868232788,LOW
24169,551.7623308344658,6737,0,0,0,14,14,9,0,88.84331899457949,40.47483625116759,97,3,124.51990912760355,1,0,3,0,5,0,4.913639122470532,0.0,LOW
34568,496.87201473842293,9113,449,35,127,6,9,3,8511,77.22880275667715,74.51889682955223,38,62,233.14862881142048,8,6,6,5,1,8,56.74579745495197,51.29183299416387,MEDIUM
23753,2287.3202715887737,5244,84,1,3,9,8,12,2959,89.03277352674726,73.69240424057861,45,55,292.9580183429023,7,6,9,4,4,3,5.06089325996868,13.914700553515077,LOW
9935,1197.8673160934059,626,50,4,7,9,12,9,1610,46.56578428661833,17.98851125442949,84,16,137.74855616181375,2,2,4,1,2,4,11.827874240882098,8.012181738232119,LOW
29052,687.9224656063815,7138,170,88,122,10,8,10,8121,58.20888561346431,123.66517437186035,53,47,265.70359085605503,4,5,6,5,8,6,27.792112288168433,27.469472795350267,LOW
37884,531.8504433766003,9902,22,2,12,14,12,10,731,17.16520429119185,172.41581006851573,46,54,359.71151701453323,4,6,8,6,9,1,40.37696975033397,4.9458897669896755,LOW
16893,722.6532166768086,4219,144,57,91,10,5,6,3280,12.58007397946983,82.49913368684838,22,78,290.6235148897048,7,7,7,9,0,7,63.52758418673388,32.48110849597074,LOW
11117,168.58517996781725,1969,162,13,16,2,2,7,548,41.75128380258736,150.60682954699362,27,73,284.40908704089765,8,7,6,7,9,10,69.40667916971852,32.07571099548031,LOW
39020,1314.5273451455082,4222,31,0,3,11,10,14,1883,15.765794602929134,129.2630785841406,80,20,152.78826336664636,2,2,3,2,3,1,63.75191186920384,2.493383354186103,LOW
10352,116.08220711442333,2705,109,4,9,4,2,5,5099,20.047332752037402,81.37325974367016,12,88,364.57172353528034,10,10,10,7,3,10,8.153693024471764,21.603408705623252,LOW
31901,354.0993131337251,7394,486,153,333,5,2,6,11327,122.87461878212088,36.801361903536446,57,43,110.9291767844311,5,4,3,4,8,9,45.632908195706754,61.69121097436003,HIGH
6795,204.40833478415058,2005,10,0,1,12,13,10,617,10.636686067419948,144.77153202743378,81,19,82.11214264788028,3,2,3,1,0,4,32.08259190658536,10.92087367588582,LOW
36493,1359.1734263494388,3245,41,7,21,12,13,13,906,100.5467051205377,172.3673820988357,80,20,145.68957349060153,2,2,4,2,1,1,9.494143594954817,4.050161216367051,LOW
34584,784.6824940830767,3680,26,4,10,14,12,10,752,44.52087357823307,140.31235355628345,67,33,260.0624882953976,3,4,5,3,0,1,40.19053454455628,4.707646777912973,LOW
45605,1637.4930083990325,4695,196,78,85,9,7,8,2006,131.37412370267833,13.396911966615432,44,56,344.6711944778027,6,6,8,5,0,3,26.001068849358102,34.24105465721829,LOW
40075,581.838802766952,9944,16,0,2,9,12,6,3172,75.32388126373743,51.08424993428834,94,6,52.83151293892683,0,2,1,0,0,3,25.223830509689083,6.636768309798389,LOW
36951,442.65340697988063,3574,355,112,180,4,3,3,691,49.30858660253473,23.201197127871062,29,71,325.5208709040652,7,6,8,8,2,7,7.252825987851203,57.938271145379325,MEDIUM
7727,112.07687030249082,515,11,0,0,8,8,7,1916,80.057645674968,118.37335891948308,41,59,325.12935786759806,6,7,9,5,10,5,70.4879870454561,11.37909295650168,LOW
32410,389.0135539223881,9711,65,50,51,6,6,7,6184,60.38391276156398,153.73075897967834,21,79,234.76774263603443,7,6,5,10,3,9,52.40613286600314,29.491211225376475,LOW
36541,855.4755233236091,2053,377,6,8,6,9,5,11860,86.82365437712538,31.010045543045294,49,51,304.25917583121026,6,7,7,3,9,7,20.543896110839952,40.00300447000546,MEDIUM
23884,1203.2173792515928,6181,188,4,7,6,6,11,5189,21.607265907320496,169.2841859127432,59,41,72.75227926063495,4,3,0,5,1,6,66.09947374248138,23.778987078403922,LOW
645,8.587937954560896,91,10,0,2,7,6,4,84,149.5636229078199,115.54670589514181,63,37,67.83440032828535,5,6,0,1,0,9,68.28823453760998,11.399227259803546,LOW
